               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.033527,            0.010028,             0.04662,              0.4213,             0.44223,             0.44485,              0.2457,            0.023208,           0.0058551,            0.050223,           0.0063122,           0.0063122,           0.0063122
                 151,            0.033357,           0.0097785,            0.046718,             0.42837,             0.42106,             0.40018,              0.2197,             0.02278,           0.0064325,            0.050478,           0.0062875,           0.0062875,           0.0062875
                 152,            0.031605,           0.0097461,            0.040836,             0.47015,             0.40713,              0.3502,             0.22153,            0.021195,           0.0056638,             0.05456,           0.0062628,           0.0062628,           0.0062628
                 153,            0.033781,           0.0099127,            0.045775,             0.44871,             0.45388,              0.3861,             0.23016,            0.022345,           0.0055283,             0.05225,            0.006238,            0.006238,            0.006238
                 154,            0.032452,           0.0098026,            0.041264,             0.46288,             0.44893,              0.4361,             0.22484,            0.022363,           0.0055461,            0.051905,           0.0062132,           0.0062132,           0.0062132
                 155,             0.02785,            0.010012,            0.038318,             0.47602,             0.56211,             0.45807,             0.25738,            0.021283,           0.0054249,            0.049936,           0.0061885,           0.0061885,           0.0061885
                 156,            0.032031,             0.01011,            0.045189,             0.41446,             0.43743,             0.46883,             0.24136,            0.024682,           0.0060002,            0.047783,           0.0061637,           0.0061637,           0.0061637
                 157,            0.031565,            0.009258,            0.042882,             0.42026,             0.53794,             0.55578,             0.30826,            0.022457,           0.0059042,            0.043437,            0.006139,            0.006139,            0.006139
                 158,            0.031292,           0.0097301,            0.043614,             0.36435,             0.47522,             0.41161,             0.23332,            0.023123,           0.0063644,            0.049599,           0.0061142,           0.0061142,           0.0061142
                 159,            0.028984,           0.0096661,            0.042437,             0.34436,             0.44369,             0.46722,             0.26458,            0.022045,           0.0059753,            0.047791,           0.0060895,           0.0060895,           0.0060895
                 160,            0.031966,            0.010278,            0.042987,             0.43697,             0.40961,             0.35663,             0.18352,            0.025639,            0.008402,            0.048938,           0.0060647,           0.0060647,           0.0060647
                 161,            0.030005,           0.0095596,            0.038365,             0.41542,             0.37931,             0.36291,             0.17902,            0.028456,           0.0083614,            0.051526,             0.00604,             0.00604,             0.00604
                 162,            0.032952,           0.0096711,            0.044435,             0.60458,             0.28161,             0.36707,             0.18597,            0.027175,           0.0073739,             0.05235,           0.0060152,           0.0060152,           0.0060152
                 163,            0.029619,            0.010001,            0.042295,             0.51781,                0.53,             0.56484,             0.31266,            0.021399,           0.0055728,            0.043248,           0.0059905,           0.0059905,           0.0059905
                 164,            0.031057,            0.010612,            0.041646,               0.453,             0.43478,             0.46586,             0.27137,            0.023568,           0.0076544,            0.046539,           0.0059658,           0.0059658,           0.0059658
                 165,            0.029175,            0.010323,            0.039753,             0.54591,             0.38689,             0.35487,             0.21975,            0.025912,             0.01035,             0.04641,            0.005941,            0.005941,            0.005941
                 166,            0.034048,           0.0097415,            0.042997,             0.46845,             0.45319,             0.44778,             0.27816,            0.021994,           0.0065823,            0.053839,           0.0059163,           0.0059163,           0.0059163
                 167,            0.030033,           0.0096926,            0.036571,             0.43543,             0.45745,              0.4134,             0.23692,            0.022699,           0.0061206,            0.056965,           0.0058915,           0.0058915,           0.0058915
                 168,            0.028967,           0.0093526,            0.035779,             0.43693,             0.47463,             0.43849,             0.26506,            0.022243,           0.0063271,             0.05143,           0.0058668,           0.0058668,           0.0058668
                 169,            0.036934,            0.010268,            0.045711,             0.42154,              0.4135,              0.3962,             0.21503,            0.024734,           0.0066476,            0.049702,            0.005842,            0.005842,            0.005842
                 170,            0.031288,           0.0096044,            0.036852,             0.45852,              0.3613,             0.37877,             0.21912,            0.023442,           0.0074797,            0.048291,           0.0058173,           0.0058173,           0.0058173
                 171,            0.031796,           0.0092418,            0.040763,             0.47114,             0.28968,             0.33087,             0.18531,            0.024117,           0.0097624,            0.048859,           0.0057925,           0.0057925,           0.0057925
                 172,            0.031869,           0.0095238,            0.039677,             0.48903,             0.41396,             0.44716,             0.27968,             0.02173,           0.0080952,            0.048102,           0.0057678,           0.0057678,           0.0057678
                 173,            0.030099,           0.0099038,            0.038903,             0.35566,             0.51347,             0.50043,             0.30365,            0.020048,           0.0070562,            0.046214,            0.005743,            0.005743,            0.005743
                 174,            0.028919,           0.0092224,            0.039233,             0.43532,             0.56491,             0.55106,             0.32038,            0.021611,           0.0065991,             0.04444,           0.0057183,           0.0057183,           0.0057183
                 175,            0.028204,           0.0095848,            0.039476,              0.4046,             0.55736,             0.49261,             0.28881,            0.021119,           0.0066111,             0.04823,           0.0056935,           0.0056935,           0.0056935
                 176,             0.02916,           0.0095367,            0.035577,             0.42965,             0.37257,             0.42972,             0.24585,            0.022805,           0.0085045,            0.050437,           0.0056688,           0.0056688,           0.0056688
                 177,             0.02858,           0.0098039,            0.034422,             0.34515,             0.49092,              0.4964,             0.31127,            0.020607,           0.0071113,            0.044651,            0.005644,            0.005644,            0.005644
                 178,            0.030086,            0.009735,            0.035473,             0.37301,             0.56017,             0.54167,             0.27915,            0.021523,           0.0064629,             0.04355,           0.0056193,           0.0056193,           0.0056193
                 179,            0.026139,           0.0094545,            0.032306,             0.46283,             0.50242,             0.53408,             0.25661,            0.022248,           0.0063706,            0.045092,           0.0055945,           0.0055945,           0.0055945
                 180,            0.029503,            0.009785,            0.036668,             0.53089,             0.34367,             0.45224,             0.25329,            0.021199,           0.0067321,            0.049669,           0.0055698,           0.0055698,           0.0055698
                 181,            0.027766,           0.0093008,            0.033185,             0.46836,             0.41511,             0.42984,             0.23236,            0.021059,           0.0067476,            0.052359,            0.005545,            0.005545,            0.005545
                 182,            0.032161,            0.010354,            0.044149,             0.37803,             0.47351,             0.45855,             0.25232,             0.02073,           0.0062218,            0.049483,           0.0055202,           0.0055202,           0.0055202
                 183,            0.029037,            0.009619,            0.035725,             0.36869,             0.53318,             0.47364,              0.2557,            0.021021,           0.0060644,             0.04914,           0.0054955,           0.0054955,           0.0054955
                 184,            0.030706,           0.0093335,            0.035736,              0.3514,             0.50899,             0.45815,             0.26694,            0.020624,           0.0062267,            0.050827,           0.0054707,           0.0054707,           0.0054707
                 185,            0.031596,            0.010026,            0.037259,              0.5098,              0.3885,             0.34816,             0.20355,            0.023211,           0.0082278,            0.053529,            0.005446,            0.005446,            0.005446
                 186,            0.029596,           0.0094688,            0.035913,             0.51843,             0.41808,             0.33566,             0.20037,            0.022983,           0.0090646,            0.052568,           0.0054212,           0.0054212,           0.0054212
                 187,            0.030388,           0.0086479,            0.031957,             0.44656,             0.48414,             0.40996,               0.242,            0.022307,           0.0072952,            0.053312,           0.0053965,           0.0053965,           0.0053965
                 188,            0.030129,            0.009736,            0.037808,             0.45266,              0.4948,             0.48527,             0.28656,            0.022057,           0.0063467,            0.048863,           0.0053717,           0.0053717,           0.0053717
                 189,            0.031035,           0.0098378,            0.038718,             0.52484,             0.45682,             0.46713,             0.29436,            0.021727,           0.0073131,            0.047192,            0.005347,            0.005347,            0.005347
                 190,            0.029902,           0.0093179,             0.04019,             0.47331,             0.42211,             0.37667,             0.22014,            0.024535,           0.0094765,            0.048826,           0.0053223,           0.0053223,           0.0053223
                 191,            0.030239,            0.010276,            0.038289,             0.49858,             0.35452,              0.3441,             0.21479,            0.023889,           0.0098587,            0.050592,           0.0052975,           0.0052975,           0.0052975
                 192,            0.029714,           0.0093705,             0.03711,              0.4416,              0.5169,             0.50301,             0.26612,            0.022226,           0.0069039,            0.048283,           0.0052727,           0.0052727,           0.0052727
                 193,            0.027805,           0.0091999,            0.033177,             0.45123,             0.53759,             0.51842,             0.28459,            0.022352,           0.0064214,            0.047486,            0.005248,            0.005248,            0.005248
                 194,            0.032541,           0.0090615,            0.039297,             0.42676,             0.50211,             0.48459,              0.2682,            0.021232,           0.0061944,            0.051076,           0.0052233,           0.0052233,           0.0052233
                 195,            0.026759,           0.0093075,              0.0358,             0.43815,             0.45423,             0.43005,             0.21962,            0.022687,           0.0060902,            0.054842,           0.0051985,           0.0051985,           0.0051985
                 196,            0.029859,           0.0092886,            0.036277,             0.50968,             0.36989,              0.3741,              0.2055,            0.024905,           0.0069988,            0.054914,           0.0051737,           0.0051737,           0.0051737
                 197,            0.026825,           0.0092347,            0.033169,             0.42731,             0.21264,             0.18063,            0.099416,             0.03264,           0.0098781,             0.05478,            0.005149,            0.005149,            0.005149
                 198,            0.029982,           0.0096792,            0.036075,              0.5197,             0.31765,             0.33444,             0.19499,            0.024383,           0.0088561,            0.053883,           0.0051243,           0.0051243,           0.0051243
                 199,            0.033185,            0.010068,            0.037402,             0.50497,             0.27072,             0.34782,             0.20699,            0.022261,           0.0081147,            0.054539,           0.0050995,           0.0050995,           0.0050995
                 200,            0.029119,           0.0092327,            0.030683,             0.52265,             0.39212,             0.39875,              0.2282,             0.02269,           0.0063676,            0.058515,           0.0050747,           0.0050747,           0.0050747
                 201,            0.027282,           0.0086167,            0.035752,             0.46499,             0.41925,             0.40613,             0.23381,            0.021812,           0.0063002,            0.056649,             0.00505,             0.00505,             0.00505
                 202,            0.030196,           0.0090304,            0.031464,             0.54125,             0.46032,             0.49389,             0.28379,            0.021395,           0.0060832,            0.050935,           0.0050253,           0.0050253,           0.0050253
                 203,            0.031753,           0.0093781,            0.036716,             0.43912,             0.33889,               0.373,             0.21782,            0.022519,           0.0093797,            0.049783,           0.0050005,           0.0050005,           0.0050005
                 204,            0.029092,           0.0097077,            0.032214,             0.45792,             0.38973,             0.42795,             0.27013,            0.021202,           0.0071235,            0.055922,           0.0049758,           0.0049758,           0.0049758
                 205,            0.027526,           0.0091346,            0.030087,             0.49704,             0.25765,             0.36124,              0.2053,            0.022101,           0.0083197,            0.062351,            0.004951,            0.004951,            0.004951
                 206,            0.028873,           0.0099035,            0.035509,             0.48681,             0.32066,              0.4267,             0.24831,            0.022514,           0.0066842,            0.059137,           0.0049263,           0.0049263,           0.0049263
                 207,            0.028068,           0.0093678,            0.031616,             0.44637,             0.44369,             0.48876,              0.2991,            0.019849,           0.0060286,            0.053792,           0.0049015,           0.0049015,           0.0049015
                 208,             0.02754,           0.0092495,            0.031622,              0.4559,             0.35797,             0.46769,             0.27767,            0.019822,           0.0063163,             0.05898,           0.0048768,           0.0048768,           0.0048768
                 209,            0.026156,           0.0089648,            0.030263,             0.56078,             0.26569,              0.3733,             0.22436,            0.023089,           0.0070768,            0.070019,            0.004852,            0.004852,            0.004852
                 210,             0.02741,           0.0091292,            0.027891,             0.47072,             0.21756,             0.30639,             0.16417,            0.024704,           0.0074606,            0.070471,           0.0048272,           0.0048272,           0.0048272
                 211,            0.031458,           0.0089231,            0.031451,             0.41817,             0.37081,             0.42694,             0.24574,            0.021674,           0.0070356,             0.05993,           0.0048025,           0.0048025,           0.0048025
                 212,            0.025119,             0.01009,            0.027646,             0.50674,             0.31609,              0.3631,             0.21215,            0.021784,           0.0078296,            0.059582,           0.0047778,           0.0047778,           0.0047778
                 213,            0.029864,           0.0090062,            0.031669,             0.51454,             0.26358,             0.36416,             0.20751,            0.022539,           0.0088487,            0.059026,            0.004753,            0.004753,            0.004753
                 214,            0.026293,           0.0092744,            0.029894,             0.50009,             0.37412,             0.42238,             0.25351,            0.020651,           0.0075335,             0.05717,           0.0047283,           0.0047283,           0.0047283
                 215,            0.030067,           0.0091769,            0.036584,             0.50885,             0.33491,             0.43561,             0.23167,            0.021299,           0.0074488,            0.058195,           0.0047035,           0.0047035,           0.0047035
                 216,            0.027053,           0.0089738,            0.029876,             0.53264,             0.35072,             0.43998,              0.2181,            0.024326,           0.0078629,            0.060563,           0.0046788,           0.0046788,           0.0046788
                 217,             0.03146,           0.0092606,            0.033967,             0.51054,             0.34031,             0.42864,             0.23339,             0.02223,           0.0075831,            0.060962,            0.004654,            0.004654,            0.004654
                 218,            0.030246,           0.0094158,            0.030761,             0.59683,             0.36503,             0.45706,             0.26092,             0.02156,           0.0069945,            0.059874,           0.0046293,           0.0046293,           0.0046293
                 219,            0.031232,           0.0092717,            0.030177,             0.57158,             0.41698,             0.47533,             0.29566,            0.019539,           0.0067197,            0.058098,           0.0046045,           0.0046045,           0.0046045
                 220,            0.029123,            0.009132,             0.03061,             0.53402,             0.44382,             0.48946,              0.2936,            0.020347,           0.0062178,            0.060488,           0.0045798,           0.0045798,           0.0045798
                 221,            0.028736,           0.0094702,            0.029384,              0.5119,             0.22412,             0.37539,             0.20269,            0.020885,           0.0077665,            0.074313,            0.004555,            0.004555,            0.004555
                 222,            0.029628,           0.0097902,            0.029596,             0.65689,             0.20323,             0.38151,             0.20281,            0.023629,           0.0088275,            0.076515,           0.0045303,           0.0045303,           0.0045303
                 223,            0.029587,           0.0097108,            0.032018,             0.61954,             0.24955,             0.41513,             0.22942,              0.0226,           0.0078421,             0.07242,           0.0045055,           0.0045055,           0.0045055
                 224,            0.025107,           0.0089143,            0.028779,             0.56401,             0.31309,             0.41654,             0.22889,            0.022089,           0.0071206,            0.062848,           0.0044808,           0.0044808,           0.0044808
                 225,            0.027965,           0.0085832,            0.027495,             0.49549,                 0.5,             0.52812,             0.31707,            0.019739,           0.0056639,            0.050167,            0.004456,            0.004456,            0.004456
                 226,            0.026528,           0.0089568,            0.029297,             0.45096,             0.52927,             0.51447,             0.34203,            0.018104,             0.00532,            0.047971,           0.0044313,           0.0044313,           0.0044313
                 227,            0.026392,           0.0092517,            0.028468,             0.50589,             0.51016,             0.54037,             0.33251,            0.019329,           0.0057803,            0.047287,           0.0044065,           0.0044065,           0.0044065
                 228,            0.026794,           0.0096901,            0.025674,             0.49063,             0.45102,             0.47852,             0.29095,            0.020655,           0.0067365,            0.051997,           0.0043818,           0.0043818,           0.0043818
                 229,            0.027882,           0.0093043,            0.032375,              0.4525,             0.36604,             0.44158,             0.23222,            0.023553,           0.0078341,             0.05644,            0.004357,            0.004357,            0.004357
                 230,            0.027358,           0.0087284,            0.027716,              0.5819,             0.33023,             0.36851,             0.20818,             0.02274,           0.0085999,            0.060829,           0.0043323,           0.0043323,           0.0043323
                 231,            0.031724,           0.0097608,            0.034823,             0.51699,             0.33425,             0.43516,             0.24854,            0.021023,           0.0072699,            0.058425,           0.0043075,           0.0043075,           0.0043075
                 232,              0.0274,           0.0096938,            0.028069,             0.46768,             0.48597,             0.50436,             0.30303,             0.01966,             0.00662,            0.050044,           0.0042828,           0.0042828,           0.0042828
                 233,            0.030264,           0.0093275,            0.034373,             0.49313,             0.43632,             0.50631,              0.3152,            0.019735,           0.0072035,            0.050333,            0.004258,            0.004258,            0.004258
                 234,            0.029481,           0.0098152,            0.030785,             0.47331,             0.38804,             0.44187,             0.25944,            0.021289,            0.008359,            0.054783,           0.0042333,           0.0042333,           0.0042333
                 235,            0.027274,           0.0091377,            0.026343,               0.538,             0.32759,             0.39002,             0.22696,             0.02313,           0.0088176,             0.06116,           0.0042085,           0.0042085,           0.0042085
                 236,             0.02358,           0.0083818,            0.024521,             0.64985,             0.21233,             0.40635,              0.2038,            0.024414,           0.0080375,            0.066625,           0.0041837,           0.0041837,           0.0041837
                 237,            0.030201,           0.0087548,            0.027463,             0.67472,             0.22179,             0.37416,             0.18822,            0.023375,           0.0083345,            0.065095,            0.004159,            0.004159,            0.004159
                 238,            0.025764,           0.0081354,            0.023158,              0.5725,             0.24052,             0.37869,             0.18246,            0.022987,           0.0093431,            0.063082,           0.0041342,           0.0041342,           0.0041342
                 239,            0.029885,           0.0095794,             0.02651,             0.57542,             0.19554,             0.36629,              0.2061,            0.022488,           0.0098159,            0.062186,           0.0041095,           0.0041095,           0.0041095
                 240,            0.026803,           0.0089309,            0.029867,             0.55644,             0.34614,             0.45344,             0.25976,            0.021555,           0.0079507,            0.056344,           0.0040847,           0.0040847,           0.0040847
                 241,            0.027325,           0.0088767,             0.02729,             0.50699,             0.26754,             0.39957,             0.20578,            0.022121,           0.0085234,            0.058578,             0.00406,             0.00406,             0.00406
                 242,            0.028734,           0.0087899,            0.026385,             0.55171,             0.30761,             0.45709,              0.2621,             0.02109,           0.0073874,            0.059814,           0.0040352,           0.0040352,           0.0040352
                 243,            0.029195,           0.0090392,            0.032935,             0.61992,             0.23424,             0.40374,             0.21811,            0.022333,           0.0079658,            0.065083,           0.0040105,           0.0040105,           0.0040105
                 244,            0.030925,           0.0097578,            0.030465,             0.57676,             0.27879,             0.40028,             0.22403,            0.022203,           0.0071527,            0.065547,           0.0039857,           0.0039857,           0.0039857
                 245,             0.02836,           0.0088128,            0.027696,             0.64251,             0.28445,             0.40175,             0.22861,            0.023391,           0.0079323,            0.069415,            0.003961,            0.003961,            0.003961
                 246,            0.028527,           0.0087714,            0.029416,              0.5475,             0.27293,             0.37133,             0.22074,            0.022535,           0.0080657,            0.069918,           0.0039362,           0.0039362,           0.0039362
                 247,            0.031298,           0.0088375,            0.033415,             0.51597,             0.28748,             0.32066,             0.18988,            0.022203,           0.0090209,            0.072083,           0.0039115,           0.0039115,           0.0039115
                 248,            0.027137,            0.008582,            0.030242,             0.70031,             0.16978,              0.3582,             0.19715,            0.021832,           0.0081447,            0.070855,           0.0038867,           0.0038867,           0.0038867
                 249,             0.02691,            0.008692,            0.025866,             0.69553,             0.23579,             0.38358,             0.21767,            0.021037,           0.0088225,             0.06918,            0.003862,            0.003862,            0.003862
                 250,             0.02992,           0.0093089,             0.03291,             0.59559,             0.25612,             0.38185,             0.21262,            0.022012,           0.0094938,            0.065392,           0.0038372,           0.0038372,           0.0038372
                 251,            0.023429,           0.0091315,            0.022434,             0.62785,             0.24822,             0.38891,              0.2097,            0.022525,           0.0092235,            0.065683,           0.0038125,           0.0038125,           0.0038125
                 252,            0.029126,           0.0094905,            0.031503,             0.53107,             0.36027,             0.47106,             0.25365,            0.020688,           0.0072439,            0.060628,           0.0037878,           0.0037878,           0.0037878
                 253,            0.025304,           0.0088329,            0.026139,             0.62262,             0.31641,             0.43368,             0.25679,             0.02107,           0.0078535,            0.065277,            0.003763,            0.003763,            0.003763
                 254,            0.023674,           0.0092243,            0.024835,             0.65045,             0.30359,             0.42377,             0.23107,            0.021488,           0.0076538,            0.068316,           0.0037383,           0.0037383,           0.0037383
                 255,            0.027807,           0.0090261,             0.02838,             0.62287,             0.27637,             0.37909,             0.20873,             0.02165,           0.0073195,            0.071754,           0.0037135,           0.0037135,           0.0037135
                 256,            0.027497,           0.0083806,            0.027845,             0.63414,             0.23489,             0.39651,             0.21918,            0.023377,           0.0076199,            0.073068,           0.0036888,           0.0036888,           0.0036888
                 257,            0.030119,            0.009151,            0.030091,             0.61488,             0.22563,             0.39247,             0.23044,            0.021968,           0.0077623,            0.073167,            0.003664,            0.003664,            0.003664
                 258,             0.02607,           0.0088136,            0.027434,              0.5981,             0.33221,             0.46255,             0.29609,            0.021646,           0.0071647,            0.063553,           0.0036393,           0.0036393,           0.0036393
                 259,            0.030794,           0.0089804,            0.028152,             0.68154,             0.35582,             0.50149,             0.31288,            0.021707,           0.0067046,            0.054703,           0.0036145,           0.0036145,           0.0036145
                 260,            0.029171,           0.0091103,             0.02699,             0.64609,             0.30454,             0.43304,             0.22703,            0.024902,           0.0094376,            0.059238,           0.0035898,           0.0035898,           0.0035898
                 261,            0.028018,           0.0094959,             0.02587,             0.79949,             0.11494,             0.21202,             0.10511,            0.033148,            0.013295,            0.062316,            0.003565,            0.003565,            0.003565
                 262,            0.029117,           0.0090011,            0.024895,             0.65243,             0.24906,             0.32734,             0.17255,            0.027261,            0.011484,            0.064088,           0.0035403,           0.0035403,           0.0035403
                 263,            0.030714,           0.0087187,            0.025909,              0.5264,             0.34505,             0.43281,             0.23268,            0.024383,            0.010113,            0.060011,           0.0035155,           0.0035155,           0.0035155
                 264,            0.025312,            0.008807,            0.024783,             0.49928,              0.3925,             0.46204,             0.25617,            0.022464,           0.0085672,            0.054183,           0.0034908,           0.0034908,           0.0034908
                 265,            0.023942,           0.0086491,            0.019289,              0.5152,             0.41973,             0.49036,             0.28504,            0.021546,           0.0079823,            0.051586,            0.003466,            0.003466,            0.003466
                 266,            0.024207,           0.0088089,             0.02426,             0.54431,             0.41928,              0.5101,               0.308,            0.020563,           0.0079688,            0.052164,           0.0034413,           0.0034413,           0.0034413
                 267,            0.027287,            0.008148,            0.025266,             0.56863,             0.36594,             0.47817,             0.30076,            0.020028,           0.0083106,             0.05411,           0.0034165,           0.0034165,           0.0034165
                 268,            0.025999,           0.0087205,            0.024316,             0.62838,             0.36178,             0.45561,             0.29014,             0.02082,           0.0099406,            0.058699,           0.0033918,           0.0033918,           0.0033918
                 269,            0.026776,           0.0084195,             0.02746,             0.70773,             0.23696,                 0.4,             0.23262,            0.021184,            0.010852,            0.065083,            0.003367,            0.003367,            0.003367
                 270,            0.024615,           0.0084234,            0.025656,             0.78689,             0.14438,             0.31655,             0.16475,            0.022988,            0.011674,            0.073607,           0.0033423,           0.0033423,           0.0033423
                 271,            0.025502,           0.0085478,            0.024935,            0.038638,             0.68391,             0.25953,             0.14201,            0.023411,            0.011103,            0.079884,           0.0033175,           0.0033175,           0.0033175
                 272,            0.024905,           0.0090204,            0.018947,             0.71517,             0.14701,             0.31461,             0.18136,            0.022108,           0.0090837,            0.078033,           0.0032928,           0.0032928,           0.0032928
                 273,             0.02604,            0.008899,            0.024599,             0.67764,             0.25455,             0.38759,             0.23316,            0.022017,           0.0082904,            0.071756,            0.003268,            0.003268,            0.003268
                 274,            0.026233,           0.0090095,            0.026497,             0.62981,             0.28419,             0.38384,             0.21937,            0.021431,           0.0079417,            0.066387,           0.0032433,           0.0032433,           0.0032433
                 275,            0.027527,           0.0093259,            0.025666,             0.63662,             0.25825,             0.41765,             0.24262,            0.020903,           0.0080284,            0.069691,           0.0032185,           0.0032185,           0.0032185
                 276,            0.027235,           0.0092881,            0.024454,             0.58672,             0.25533,             0.41555,             0.24843,            0.021228,           0.0080555,            0.069418,           0.0031938,           0.0031938,           0.0031938
                 277,            0.027859,           0.0096619,            0.027337,              0.5965,             0.36149,             0.44332,             0.25396,            0.020394,           0.0072309,            0.066013,            0.003169,            0.003169,            0.003169
                 278,            0.025694,             0.00788,            0.020508,             0.62199,             0.33609,             0.42009,             0.23412,            0.020496,           0.0074135,            0.070122,           0.0031443,           0.0031443,           0.0031443
                 279,            0.024231,           0.0085717,            0.021705,              0.6852,             0.26494,             0.38774,              0.2147,            0.022154,           0.0077894,            0.074489,           0.0031195,           0.0031195,           0.0031195
                 280,            0.026942,           0.0085216,            0.025442,             0.59885,              0.2406,             0.38327,             0.21553,            0.021541,           0.0080593,            0.076038,           0.0030948,           0.0030948,           0.0030948
                 281,            0.025967,           0.0091434,            0.022694,             0.61576,             0.25249,             0.41046,             0.22035,             0.02155,           0.0082916,            0.074645,             0.00307,             0.00307,             0.00307
                 282,            0.025367,           0.0084852,            0.022824,             0.65651,             0.21989,             0.41993,             0.25367,            0.021195,           0.0084012,            0.073495,           0.0030452,           0.0030452,           0.0030452
                 283,            0.025549,           0.0080408,            0.022811,             0.66805,             0.17094,              0.3937,             0.23453,            0.022306,           0.0090204,            0.074944,           0.0030205,           0.0030205,           0.0030205
                 284,            0.027506,           0.0092168,             0.02175,             0.64284,               0.208,             0.39982,             0.23289,            0.021066,           0.0085395,              0.0713,           0.0029957,           0.0029957,           0.0029957
                 285,            0.027132,           0.0085219,            0.018219,             0.61039,             0.24483,             0.40792,             0.23157,            0.021565,           0.0082354,            0.068125,            0.002971,            0.002971,            0.002971
                 286,             0.02468,           0.0081799,            0.017611,             0.63122,             0.28129,             0.42868,             0.23564,            0.020882,           0.0079921,            0.066492,           0.0029462,           0.0029462,           0.0029462
                 287,             0.02473,           0.0080771,            0.020123,             0.62948,             0.33567,             0.43955,             0.25862,            0.020186,            0.007654,             0.06252,           0.0029215,           0.0029215,           0.0029215
                 288,              0.0239,           0.0086324,            0.022234,             0.51769,             0.39126,             0.46696,             0.26887,            0.020469,           0.0077103,            0.056467,           0.0028967,           0.0028967,           0.0028967
                 289,            0.026152,            0.008013,            0.023069,             0.51264,             0.41874,             0.52882,             0.29689,            0.020518,           0.0072834,            0.053128,            0.002872,            0.002872,            0.002872
                 290,            0.024424,           0.0080932,            0.021255,             0.55204,             0.43035,             0.49976,             0.28418,            0.019634,           0.0071936,            0.053941,           0.0028472,           0.0028472,           0.0028472
                 291,            0.028519,           0.0089001,            0.026696,             0.55403,             0.34722,              0.4961,             0.28594,            0.019973,            0.007712,            0.057876,           0.0028225,           0.0028225,           0.0028225
                 292,            0.024837,            0.008086,            0.019471,             0.60074,             0.33791,             0.45965,             0.28938,            0.019095,           0.0077832,            0.058567,           0.0027977,           0.0027977,           0.0027977
                 293,            0.025692,           0.0084937,              0.0196,             0.55395,             0.45391,             0.53385,             0.32552,            0.018741,           0.0068248,            0.051917,            0.002773,            0.002773,            0.002773
                 294,            0.026204,           0.0082077,            0.024704,             0.52057,             0.47057,             0.55203,             0.33736,            0.019245,           0.0067166,            0.049654,           0.0027482,           0.0027482,           0.0027482
                 295,            0.022743,            0.008344,            0.020133,             0.56368,             0.39932,             0.47553,             0.30108,            0.018841,           0.0072213,            0.061123,           0.0027235,           0.0027235,           0.0027235
                 296,            0.026123,           0.0080166,            0.020798,             0.64533,             0.26435,             0.42194,             0.26448,            0.020046,           0.0094208,            0.069098,           0.0026987,           0.0026987,           0.0026987
                 297,            0.024254,           0.0084903,             0.02174,             0.70853,             0.29243,             0.41847,             0.24005,            0.022831,            0.010795,            0.069273,            0.002674,            0.002674,            0.002674
                 298,            0.027537,           0.0088004,            0.024552,             0.58474,             0.28999,              0.4293,             0.24812,            0.021447,           0.0093645,            0.065115,           0.0026492,           0.0026492,           0.0026492
                 299,            0.027325,           0.0091943,            0.025552,             0.55879,             0.43714,             0.53985,             0.33138,            0.019193,           0.0067312,            0.055262,           0.0026245,           0.0026245,           0.0026245
                 300,             0.02685,           0.0091718,            0.021327,             0.52727,             0.41493,             0.49773,             0.31848,            0.018723,           0.0066782,            0.052717,           0.0025997,           0.0025997,           0.0025997
                 301,            0.022651,           0.0078447,             0.02115,             0.53059,             0.42263,              0.5062,              0.3263,            0.018563,           0.0064661,            0.052178,            0.002575,            0.002575,            0.002575
                 302,             0.02356,           0.0082378,             0.02006,             0.56433,             0.41228,             0.50522,             0.33265,            0.018423,           0.0065157,            0.057227,           0.0025503,           0.0025503,           0.0025503
                 303,            0.022085,           0.0079286,            0.019135,              0.5802,             0.29991,             0.41425,             0.26635,             0.01988,           0.0080014,            0.064418,           0.0025255,           0.0025255,           0.0025255
                 304,            0.024643,            0.007983,            0.019647,             0.59371,             0.24762,             0.37933,             0.24011,            0.020271,           0.0091761,            0.067752,           0.0025008,           0.0025008,           0.0025008
                 305,            0.027439,           0.0087812,            0.024939,             0.64049,              0.2906,             0.39382,             0.24637,            0.020401,           0.0084291,            0.065901,            0.002476,            0.002476,            0.002476
                 306,            0.020179,           0.0086621,            0.015406,             0.63045,             0.32155,             0.40382,             0.26236,            0.020439,           0.0082424,             0.06514,           0.0024513,           0.0024513,           0.0024513
                 307,            0.025249,           0.0084156,             0.02079,             0.56349,             0.33339,             0.38398,             0.24707,            0.019731,           0.0079985,            0.064086,           0.0024265,           0.0024265,           0.0024265
                 308,            0.027281,           0.0084744,            0.026908,             0.58376,             0.27897,             0.37387,             0.23177,            0.020522,           0.0084783,            0.066667,           0.0024018,           0.0024018,           0.0024018
                 309,            0.027393,           0.0082858,            0.022054,             0.64644,             0.23686,             0.39172,             0.23861,            0.021255,           0.0087225,            0.069454,            0.002377,            0.002377,            0.002377
                 310,            0.024563,           0.0081134,            0.022535,             0.62491,             0.25547,             0.40471,             0.24221,            0.020993,           0.0084275,            0.069439,           0.0023523,           0.0023523,           0.0023523
